id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
3482,10984,2025-10-05,4761.32,,estado_vacio
3483,548,2025-08-31,,,"monto_siniestro_invalido,estado_vacio"
3484,25658,,7169.55,,"fecha_siniestro_invalida,estado_vacio"
3485,16014,2025-01-03,3.80625,,estado_vacio
3486,13937,,10.74604,,"fecha_siniestro_invalida,estado_vacio"
3487,23003,,13129.06,Abierto,fecha_siniestro_invalida
3488,23895,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3489,4430,,5944.78,Abierto,fecha_siniestro_invalida
3490,6084,,8.605,Rechazado,fecha_siniestro_invalida
3491,15832,,11.69693,Cerrado,fecha_siniestro_invalida
3492,20294,,10716.07,,"fecha_siniestro_invalida,estado_vacio"
3493,5046,2025-07-07,3643.09,,estado_vacio
3494,12179,,14019.08,Cerrado,fecha_siniestro_invalida
3495,9259,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3496,4209,,9979.24,Rechazado,fecha_siniestro_invalida
3497,14901,,2471.77,,"fecha_siniestro_invalida,estado_vacio"
3498,7328,,7.78281,Abierto,fecha_siniestro_invalida
3499,9065,,6999.35,Abierto,fecha_siniestro_invalida
3500,17492,,13249.03,Cerrado,fecha_siniestro_invalida
3501,18891,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3502,8081,2025-06-20,,,"monto_siniestro_invalido,estado_vacio"
3503,2851,,4794.59,Abierto,fecha_siniestro_invalida
3504,11346,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3505,2886,,6412.86,Abierto,fecha_siniestro_invalida
3506,9264,,12.62659,Cerrado,fecha_siniestro_invalida
3507,3349,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3508,22129,,9.03902,,"fecha_siniestro_invalida,estado_vacio"
3509,18194,,2757.05,,"fecha_siniestro_invalida,estado_vacio"
3510,25,2025-08-10,13009.48,,estado_vacio
3511,22905,,1.85684,Abierto,fecha_siniestro_invalida
3512,10191,,2182.12,,"fecha_siniestro_invalida,estado_vacio"
3513,4421,,7.58067,Abierto,fecha_siniestro_invalida
3515,3367,,11736.59,Cerrado,fecha_siniestro_invalida
3516,8983,2026-01-31,13558.2,,estado_vacio
3517,11884,,11449.61,Cerrado,fecha_siniestro_invalida
3518,5093,,891.98,,"fecha_siniestro_invalida,estado_vacio"
3519,8836,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3520,4576,,2363.2,Abierto,fecha_siniestro_invalida
3521,11032,,13594.53,Cerrado,fecha_siniestro_invalida
3522,463,,303.07,Cerrado,fecha_siniestro_invalida
3524,7652,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3525,20245,,6.26414,Cerrado,fecha_siniestro_invalida
3526,8829,,6442.09,Cerrado,fecha_siniestro_invalida
3527,15547,,7522.5,,"fecha_siniestro_invalida,estado_vacio"
3529,1469,,6825.88,Rechazado,fecha_siniestro_invalida
3530,17762,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3531,2494,,7907.02,Cerrado,fecha_siniestro_invalida
3532,14495,,11954.77,Cerrado,fecha_siniestro_invalida
3533,21048,,13697.87,,"fecha_siniestro_invalida,estado_vacio"
3534,2876,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3535,9016,,3.19404,Cerrado,fecha_siniestro_invalida
3536,14020,,6546.48,Cerrado,fecha_siniestro_invalida
3537,24015,2025-11-02,10150.84,,estado_vacio
3538,1345,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3539,25648,2025-12-24,8540.58,,estado_vacio
3540,18844,,1528.19,Cerrado,fecha_siniestro_invalida
3541,12240,,3071.03,Abierto,fecha_siniestro_invalida
3542,19282,,10566.55,Cerrado,fecha_siniestro_invalida
3543,9468,,1714.27,Cerrado,fecha_siniestro_invalida
3544,24708,,13.20469,Cerrado,fecha_siniestro_invalida
3545,7239,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3546,1257,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3547,3328,,9794.63,Rechazado,fecha_siniestro_invalida
3549,25548,,14483.8,Cerrado,fecha_siniestro_invalida
3550,23645,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3551,3157,,2.90646,Cerrado,fecha_siniestro_invalida
3552,15512,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3553,4590,,5643.52,Cerrado,fecha_siniestro_invalida
3554,16697,,1618.84,Rechazado,fecha_siniestro_invalida
3555,23779,,1.22639,,"fecha_siniestro_invalida,estado_vacio"
3556,11341,,1755.29,Abierto,fecha_siniestro_invalida
3557,8401,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3559,23942,,6.55989,Abierto,fecha_siniestro_invalida
3560,18806,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3562,25632,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3563,4609,,8.8864,Cerrado,fecha_siniestro_invalida
3564,8868,,13608.84,Abierto,fecha_siniestro_invalida
3565,16432,,7620.6,,"fecha_siniestro_invalida,estado_vacio"
3566,1094,,7145.07,Abierto,fecha_siniestro_invalida
3567,14450,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3568,25596,,4.28373,Rechazado,fecha_siniestro_invalida
3569,12465,,403.63,Rechazado,fecha_siniestro_invalida
3570,16393,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3571,9806,,8378.61,,"fecha_siniestro_invalida,estado_vacio"
3572,4216,,7426.75,,"fecha_siniestro_invalida,estado_vacio"
3573,10249,,8.9615,,"fecha_siniestro_invalida,estado_vacio"
3574,24919,,12.15403,Abierto,fecha_siniestro_invalida
3576,9966,,428.48,Abierto,fecha_siniestro_invalida
3577,25650,2025-09-14,,Rechazado,monto_siniestro_invalido
3579,6213,,12502.67,Cerrado,fecha_siniestro_invalida
3580,24208,,12972.6,Cerrado,fecha_siniestro_invalida
3582,3284,,1.77101,,"fecha_siniestro_invalida,estado_vacio"
3583,8767,,11423.0,Abierto,fecha_siniestro_invalida
3584,6152,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3585,13397,,920.92,Cerrado,fecha_siniestro_invalida
3586,12542,,5387.28,,"fecha_siniestro_invalida,estado_vacio"
3587,507,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3588,14560,2025-05-11,514.33,,estado_vacio
3589,12806,,10418.95,Abierto,fecha_siniestro_invalida
3590,25774,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3591,3221,,1.99257,Abierto,fecha_siniestro_invalida
3592,12181,,9.90561,,"fecha_siniestro_invalida,estado_vacio"
3593,23667,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3594,21287,,2696.59,,"fecha_siniestro_invalida,estado_vacio"
3595,18027,,10.44671,Cerrado,fecha_siniestro_invalida
3596,11507,,10334.55,Cerrado,fecha_siniestro_invalida
3597,6202,,12431.57,Cerrado,fecha_siniestro_invalida
3598,3201,,3337.73,,"fecha_siniestro_invalida,estado_vacio"
3599,14117,,6880.5,Abierto,fecha_siniestro_invalida
3600,19340,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3601,20525,2026-02-05,,Rechazado,monto_siniestro_invalido
3602,20445,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3603,23247,,12372.2,Rechazado,fecha_siniestro_invalida
3604,4120,,7009.4,Cerrado,fecha_siniestro_invalida
3605,23807,,3.63379,,"fecha_siniestro_invalida,estado_vacio"
3606,10162,,8.5553,Rechazado,fecha_siniestro_invalida
3607,5532,,10342.27,Rechazado,fecha_siniestro_invalida
3608,8560,,7.75793,Cerrado,fecha_siniestro_invalida
3610,15614,,2819.04,Abierto,fecha_siniestro_invalida
3611,10537,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3613,11359,,11605.8,Abierto,fecha_siniestro_invalida
3614,13738,,8077.38,,"fecha_siniestro_invalida,estado_vacio"
3615,20506,,14053.02,Abierto,fecha_siniestro_invalida
3618,16604,,7.81524,,"fecha_siniestro_invalida,estado_vacio"
3619,16191,,2363.25,Cerrado,fecha_siniestro_invalida
3620,16457,,8176.63,Rechazado,fecha_siniestro_invalida
3621,198,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3622,19581,,-401.37,Cerrado,fecha_siniestro_invalida
3623,8315,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3625,6171,,5180.78,Abierto,fecha_siniestro_invalida
3626,8247,2025-05-26,10232.98,,estado_vacio
3627,15450,,9880.85,,"fecha_siniestro_invalida,estado_vacio"
3628,533,,8437.13,Abierto,fecha_siniestro_invalida
3629,23645,,2990.87,Abierto,fecha_siniestro_invalida
3630,8795,,2.94579,Abierto,fecha_siniestro_invalida
3631,13887,,-3648.92,Abierto,fecha_siniestro_invalida
3632,11730,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3633,15157,,4535.49,,"fecha_siniestro_invalida,estado_vacio"
3634,20387,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3636,2605,,7899.99,,"fecha_siniestro_invalida,estado_vacio"
3637,16571,,11.99491,Rechazado,fecha_siniestro_invalida
3638,5867,,13.33608,,"fecha_siniestro_invalida,estado_vacio"
3639,14954,2025-11-24,,Cerrado,monto_siniestro_invalido
3640,828,2025-08-17,14.99475,,estado_vacio
3641,6716,2025-08-21,585.42,,estado_vacio
3642,19549,,5389.39,Cerrado,fecha_siniestro_invalida
3643,3370,,4.71101,Rechazado,fecha_siniestro_invalida
3644,2558,,12020.68,Abierto,fecha_siniestro_invalida
3645,20740,,12181.4,Cerrado,fecha_siniestro_invalida
3646,15001,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3647,16785,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3648,12817,,7427.63,Abierto,fecha_siniestro_invalida
3649,21390,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3650,25673,,6.09907,Abierto,fecha_siniestro_invalida
3651,17717,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3652,16916,,-14782.04,Cerrado,fecha_siniestro_invalida
3653,6813,,11719.87,Cerrado,fecha_siniestro_invalida
3654,25792,,12396.95,Cerrado,fecha_siniestro_invalida
3655,14874,,14325.34,,"fecha_siniestro_invalida,estado_vacio"
3656,24618,,3219.25,,"fecha_siniestro_invalida,estado_vacio"
3657,15950,,11571.88,,"fecha_siniestro_invalida,estado_vacio"
3659,10900,,11.10635,Cerrado,fecha_siniestro_invalida
3660,2280,,5334.59,Abierto,fecha_siniestro_invalida
3661,425,,9681.07,Abierto,fecha_siniestro_invalida
3663,10279,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3664,5315,,10617.56,Abierto,fecha_siniestro_invalida
3665,5478,,265.72,,"fecha_siniestro_invalida,estado_vacio"
3666,12201,,9.57419,Abierto,fecha_siniestro_invalida
3667,2396,,11847.51,Cerrado,fecha_siniestro_invalida
3669,3060,,13639.76,,"fecha_siniestro_invalida,estado_vacio"
3670,755,,11756.61,,"fecha_siniestro_invalida,estado_vacio"
3671,23288,,8923.47,,"fecha_siniestro_invalida,estado_vacio"
3672,22059,,2923.13,Cerrado,fecha_siniestro_invalida
3673,87,,1343.38,Abierto,fecha_siniestro_invalida
3674,14363,2025-12-01,8756.27,,estado_vacio
3675,4333,,1900.76,,"fecha_siniestro_invalida,estado_vacio"
3677,19247,,7.11802,,"fecha_siniestro_invalida,estado_vacio"
3679,12232,,3095.75,Cerrado,fecha_siniestro_invalida
3680,2372,,11707.91,Rechazado,fecha_siniestro_invalida
3682,5802,2025-05-31,,,"monto_siniestro_invalido,estado_vacio"
3683,25709,,4087.79,Abierto,fecha_siniestro_invalida
3684,12106,2025-09-23,9742.07,,estado_vacio
3686,16992,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3688,7368,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3689,6190,,1.70218,,"fecha_siniestro_invalida,estado_vacio"
3690,25541,,3137.58,Abierto,fecha_siniestro_invalida
3691,24830,,11030.31,Cerrado,fecha_siniestro_invalida
3692,20163,,6.79357,,"fecha_siniestro_invalida,estado_vacio"
3693,2697,,14494.73,Abierto,fecha_siniestro_invalida
3696,23970,,8926.91,Abierto,fecha_siniestro_invalida
3698,11276,,1.77318,,"fecha_siniestro_invalida,estado_vacio"
3699,18992,,11352.78,Rechazado,fecha_siniestro_invalida
3700,14395,,6.90608,Rechazado,fecha_siniestro_invalida
3701,18229,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3702,2415,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3704,20207,,6.43165,,"fecha_siniestro_invalida,estado_vacio"
3706,20458,,4216.62,Rechazado,fecha_siniestro_invalida
3709,10801,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3710,15397,,8.38668,Abierto,fecha_siniestro_invalida
3711,2480,,508.21,,"fecha_siniestro_invalida,estado_vacio"
3712,11124,,4837.73,Abierto,fecha_siniestro_invalida
3713,1710,,13390.07,Cerrado,fecha_siniestro_invalida
3714,21261,,10.9696,,"fecha_siniestro_invalida,estado_vacio"
3715,25671,,12632.31,Abierto,fecha_siniestro_invalida
3716,7097,,11.48791,,"fecha_siniestro_invalida,estado_vacio"
3718,23724,,3492.28,Rechazado,fecha_siniestro_invalida
3719,1726,,6734.92,Cerrado,fecha_siniestro_invalida
3720,20272,,8.30238,Cerrado,fecha_siniestro_invalida
3721,10148,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3722,11096,,11966.78,Rechazado,fecha_siniestro_invalida
3723,10205,,6332.52,Abierto,fecha_siniestro_invalida
3724,9379,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3725,23346,,13537.48,,"fecha_siniestro_invalida,estado_vacio"
3726,6672,,337.22,Abierto,fecha_siniestro_invalida
3727,40,,248.88,Cerrado,fecha_siniestro_invalida
3728,12033,,14412.37,Cerrado,fecha_siniestro_invalida
3730,6287,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3731,12709,,14.23459,,"fecha_siniestro_invalida,estado_vacio"
3733,1218,,4.11979,Abierto,fecha_siniestro_invalida
3734,4938,,5073.75,,"fecha_siniestro_invalida,estado_vacio"
3735,10887,2025-04-05,6699.66,,estado_vacio
3736,603,,12788.69,Cerrado,fecha_siniestro_invalida
3737,10671,,9751.8,Cerrado,fecha_siniestro_invalida
3738,3994,2025-01-05,,Abierto,monto_siniestro_invalido
3741,11031,,9258.81,Rechazado,fecha_siniestro_invalida
3742,22427,,1809.57,Cerrado,fecha_siniestro_invalida
3743,17359,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3744,2447,,11428.01,Rechazado,fecha_siniestro_invalida
3745,1602,,14525.25,Rechazado,fecha_siniestro_invalida
3746,11131,,10363.08,Cerrado,fecha_siniestro_invalida
3747,8355,,14134.58,Cerrado,fecha_siniestro_invalida
3748,6654,,11810.42,Cerrado,fecha_siniestro_invalida
3749,14236,,4639.92,Cerrado,fecha_siniestro_invalida
3752,12042,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3753,12962,,5967.8,Cerrado,fecha_siniestro_invalida
3754,24268,,14.92813,,"fecha_siniestro_invalida,estado_vacio"
3756,7635,,8530.97,Rechazado,fecha_siniestro_invalida
3757,3132,,-13326.73,Cerrado,fecha_siniestro_invalida
3758,23232,,4630.61,Abierto,fecha_siniestro_invalida
3759,7441,,1588.16,Cerrado,fecha_siniestro_invalida
3760,8637,,7629.6,Cerrado,fecha_siniestro_invalida
3761,13020,,14515.43,,"fecha_siniestro_invalida,estado_vacio"
3762,6941,,12366.29,Cerrado,fecha_siniestro_invalida
3764,20462,,-4945.74,Abierto,fecha_siniestro_invalida
3765,21952,,1.41462,,"fecha_siniestro_invalida,estado_vacio"
3766,3224,,443.38,Abierto,fecha_siniestro_invalida
3767,309,,12.5415,Cerrado,fecha_siniestro_invalida
3768,17558,,5174.52,Rechazado,fecha_siniestro_invalida
3771,9909,,11715.97,Cerrado,fecha_siniestro_invalida
3772,20463,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3773,12969,,9108.5,Abierto,fecha_siniestro_invalida
3774,24066,,10409.24,Abierto,fecha_siniestro_invalida
3775,3458,,11935.89,Rechazado,fecha_siniestro_invalida
3776,1125,,4157.89,Rechazado,fecha_siniestro_invalida
3777,5522,2025-02-13,13528.1,,estado_vacio
3778,8641,2025-12-13,9202.38,,estado_vacio
3779,15055,2025-12-10,,,"monto_siniestro_invalido,estado_vacio"
3780,6515,,3794.39,Cerrado,fecha_siniestro_invalida
3781,7226,,2.41068,Cerrado,fecha_siniestro_invalida
3782,25672,,1493.78,,"fecha_siniestro_invalida,estado_vacio"
3783,24279,,8894.48,Abierto,fecha_siniestro_invalida
3784,13494,2025-01-01,8987.15,,estado_vacio
3785,17268,,7572.63,Rechazado,fecha_siniestro_invalida
3786,9695,,12948.48,Rechazado,fecha_siniestro_invalida
3787,2682,,13275.06,,"fecha_siniestro_invalida,estado_vacio"
3788,24221,,929.16,Abierto,fecha_siniestro_invalida
3789,16905,,12263.7,Cerrado,fecha_siniestro_invalida
3790,21552,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3791,6087,,10750.62,Cerrado,fecha_siniestro_invalida
3792,846,,14172.53,Cerrado,fecha_siniestro_invalida
3793,25540,,5.43721,,"fecha_siniestro_invalida,estado_vacio"
3794,14189,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3795,9136,,4239.1,Cerrado,fecha_siniestro_invalida
3796,18333,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3798,12069,,12431.34,Abierto,fecha_siniestro_invalida
3800,8810,,944.53,,"fecha_siniestro_invalida,estado_vacio"
3802,25639,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3804,154,,9814.42,Abierto,fecha_siniestro_invalida
3805,20049,,11217.59,Abierto,fecha_siniestro_invalida
3806,4251,,3.44146,Abierto,fecha_siniestro_invalida
3808,12949,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3809,15526,,896.25,Abierto,fecha_siniestro_invalida
3810,4416,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3811,7417,,14454.82,,"fecha_siniestro_invalida,estado_vacio"
3813,10354,,11870.82,,"fecha_siniestro_invalida,estado_vacio"
3814,2824,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3815,13673,,5.36094,Abierto,fecha_siniestro_invalida
3816,6134,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3817,22562,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3820,17847,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3821,3088,,11389.62,,"fecha_siniestro_invalida,estado_vacio"
3822,9809,,1296.83,Abierto,fecha_siniestro_invalida
3823,14949,2025-10-07,9296.93,,estado_vacio
3824,1372,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3826,24010,2025-10-19,11.02546,,estado_vacio
3827,16856,,12070.87,,"fecha_siniestro_invalida,estado_vacio"
3828,5619,,4098.72,,"fecha_siniestro_invalida,estado_vacio"
3829,15791,,1.64172,Cerrado,fecha_siniestro_invalida
3830,19865,,10174.25,Abierto,fecha_siniestro_invalida
3831,7022,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3832,10198,,6165.37,Cerrado,fecha_siniestro_invalida
3833,8250,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3834,23121,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3835,13569,,6742.75,Rechazado,fecha_siniestro_invalida
3836,24076,,3903.98,Cerrado,fecha_siniestro_invalida
3837,407,,3.11198,Cerrado,fecha_siniestro_invalida
3838,4111,,126.66,Abierto,fecha_siniestro_invalida
3840,10750,,7363.33,Cerrado,fecha_siniestro_invalida
3841,5880,,5342.52,Rechazado,fecha_siniestro_invalida
3842,14173,2025-12-13,31755.0,,estado_vacio
3843,6903,,4.75895,Cerrado,fecha_siniestro_invalida
3845,22741,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3846,9358,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3847,25696,,11775.7,,"fecha_siniestro_invalida,estado_vacio"
3848,9077,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3849,211,,4195.02,Cerrado,fecha_siniestro_invalida
3850,14462,,684.43,Abierto,fecha_siniestro_invalida
3851,704,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3852,11970,,14856.19,Rechazado,fecha_siniestro_invalida
3853,25715,,434.42,,"fecha_siniestro_invalida,estado_vacio"
3854,10853,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3855,1464,,11957.28,,"fecha_siniestro_invalida,estado_vacio"
3856,8596,,7364.07,,"fecha_siniestro_invalida,estado_vacio"
3857,22438,,5174.85,,"fecha_siniestro_invalida,estado_vacio"
3858,9869,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3859,1784,,276.81,Cerrado,fecha_siniestro_invalida
3860,8504,,509.1,Rechazado,fecha_siniestro_invalida
3861,128,,2.11109,Abierto,fecha_siniestro_invalida
3862,20235,,7.56721,Cerrado,fecha_siniestro_invalida
3863,7781,,5719.61,Cerrado,fecha_siniestro_invalida
3864,14295,,9471.8,Rechazado,fecha_siniestro_invalida
3865,13863,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3866,21369,,2.72008,,"fecha_siniestro_invalida,estado_vacio"
3867,5821,,573.94,Abierto,fecha_siniestro_invalida
3868,4534,,12556.21,Abierto,fecha_siniestro_invalida
3869,15284,,8946.16,,"fecha_siniestro_invalida,estado_vacio"
3870,25534,,4741.56,Abierto,fecha_siniestro_invalida
3871,7219,,97646.0,,"fecha_siniestro_invalida,estado_vacio"
3873,17599,,5.15686,Abierto,fecha_siniestro_invalida
3874,16801,,10973.27,Cerrado,fecha_siniestro_invalida
3875,11703,,1297.37,Abierto,fecha_siniestro_invalida
3876,6786,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3877,9694,,9.35496,Cerrado,fecha_siniestro_invalida
3878,3280,,9889.58,Cerrado,fecha_siniestro_invalida
3879,18412,,14.35559,Abierto,fecha_siniestro_invalida
3880,10369,,10242.8,,"fecha_siniestro_invalida,estado_vacio"
3881,23103,,12283.35,Abierto,fecha_siniestro_invalida
3882,23969,2025-06-04,,Abierto,monto_siniestro_invalido
3883,16688,,11781.32,,"fecha_siniestro_invalida,estado_vacio"
3884,12347,,4.57455,Cerrado,fecha_siniestro_invalida
3885,23807,2026-02-04,,Abierto,monto_siniestro_invalido
3886,16331,,2.28958,,"fecha_siniestro_invalida,estado_vacio"
3887,13179,,7132.81,Abierto,fecha_siniestro_invalida
3888,4399,,4317.92,Rechazado,fecha_siniestro_invalida
3889,12528,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3890,13316,2025-10-27,2845.96,,estado_vacio
3891,544,,2003.67,Rechazado,fecha_siniestro_invalida
3892,17082,,11252.26,Abierto,fecha_siniestro_invalida
3893,16341,2025-02-04,10.18157,,estado_vacio
3894,10035,,3.0674,Abierto,fecha_siniestro_invalida
3895,8951,,287.57,Abierto,fecha_siniestro_invalida
3896,5761,,4.8532,,"fecha_siniestro_invalida,estado_vacio"
3897,13320,,4481.19,Cerrado,fecha_siniestro_invalida
3900,23142,,6704.06,Abierto,fecha_siniestro_invalida
3901,9546,,5899.33,Cerrado,fecha_siniestro_invalida
3902,9968,,14685.51,Abierto,fecha_siniestro_invalida
3903,25702,2025-11-30,2.31315,,estado_vacio
3904,2817,,7.8656,,"fecha_siniestro_invalida,estado_vacio"
3905,17221,,12890.89,Cerrado,fecha_siniestro_invalida
3906,11968,,5546.51,Cerrado,fecha_siniestro_invalida
3907,9377,,3773.58,Abierto,fecha_siniestro_invalida
3908,12100,,13886.85,Abierto,fecha_siniestro_invalida
3909,19828,,11702.01,Abierto,fecha_siniestro_invalida
3910,20106,,836.51,Abierto,fecha_siniestro_invalida
3911,21924,2025-02-18,3.30794,,estado_vacio
3912,12887,,629.65,Cerrado,fecha_siniestro_invalida
3913,5853,2025-01-10,,Abierto,monto_siniestro_invalido
3915,11581,,9321.24,Abierto,fecha_siniestro_invalida
3918,8391,,4206.32,Cerrado,fecha_siniestro_invalida
3919,5401,,4207.29,,"fecha_siniestro_invalida,estado_vacio"
3920,17419,,12052.59,Rechazado,fecha_siniestro_invalida
3921,14854,,14.94726,Abierto,fecha_siniestro_invalida
3922,18498,,10885.5,Abierto,fecha_siniestro_invalida
3923,10488,,4133.96,Cerrado,fecha_siniestro_invalida
3924,22071,,9743.42,Cerrado,fecha_siniestro_invalida
3925,11738,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3926,17850,,-3859.65,,"fecha_siniestro_invalida,estado_vacio"
3927,24467,,7557.97,Abierto,fecha_siniestro_invalida
3928,6616,,4201.17,Cerrado,fecha_siniestro_invalida
3929,7357,,8391.46,Abierto,fecha_siniestro_invalida
3930,25617,,6.10053,Rechazado,fecha_siniestro_invalida
3931,18066,2025-02-10,,Abierto,monto_siniestro_invalido
3933,13864,,8152.49,Cerrado,fecha_siniestro_invalida
3935,3910,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3936,1228,,8806.52,Abierto,fecha_siniestro_invalida
3937,9739,,14.61448,Abierto,fecha_siniestro_invalida
3938,18501,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3940,19941,,6295.16,Cerrado,fecha_siniestro_invalida
3941,22298,2026-01-26,,Abierto,monto_siniestro_invalido
3942,2998,,119.97,Abierto,fecha_siniestro_invalida
3943,8847,,12.61307,Cerrado,fecha_siniestro_invalida
3944,15570,,10318.43,,"fecha_siniestro_invalida,estado_vacio"
3945,17558,,1592.38,,"fecha_siniestro_invalida,estado_vacio"
3946,3415,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3947,5119,,13690.59,,"fecha_siniestro_invalida,estado_vacio"
3948,10677,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3949,17401,,5932.92,,"fecha_siniestro_invalida,estado_vacio"
3950,22453,2025-10-26,14.0972,,estado_vacio
3951,3010,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3952,7559,,6225.05,Abierto,fecha_siniestro_invalida
3954,18091,2025-11-26,,,"monto_siniestro_invalido,estado_vacio"
3955,25824,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
3957,5951,2026-01-19,,Abierto,monto_siniestro_invalido
3958,20108,,1477.23,Abierto,fecha_siniestro_invalida
3959,7652,,94825.0,Rechazado,fecha_siniestro_invalida
3960,14334,,11981.94,,"fecha_siniestro_invalida,estado_vacio"
3961,14833,,11031.1,,"fecha_siniestro_invalida,estado_vacio"
3963,9240,,7187.3,Abierto,fecha_siniestro_invalida
3965,3206,,6563.17,Cerrado,fecha_siniestro_invalida
3967,13125,2025-03-29,10.18618,,estado_vacio
3968,18193,,6686.15,Cerrado,fecha_siniestro_invalida
3969,16952,2025-01-02,,Abierto,monto_siniestro_invalido
